ubigeo,pct_cultivo,pct_construido,pct_desnudo,pct_agua_visible
151012,0.0008555552878238551,0.002200930188657219,0.22994960916609572,0.0009050502218301938
151006,0.00043865978924571977,0.0017220366180249339,0.251921899192589,0.0004430340997491224
151031,1.8049384815621167e-05,0.0005144074672452033,0.272040257159141,0.0013044632518772067
151016,0.0001275137876408116,0.0006710925630018619,0.28303030979062993,0.006151551813459081
151018,4.21695149625317e-05,0.0005671778698766727,0.22979373546368173,0.012830965921597484
151002,0.0003130546534689596,0.002969457588821524,0.20903820679791024,0.005800718578983664
120909,0.010932087726186654,0.001472544143337688,0.03645459304926356,0.006891312869651184
120108,0.004129854092376434,0.0015265924155418835,0.08951487653410146,0.02425259348585576
090102,0.0008747652579094803,0.0008750445333834426,0.16177463775329545,0.03027985213127006
090116,0.006906623601973129,0.001127394342690417,0.055126905878297064,0.0025519998569962705
090113,0.0017018138620334409,0.001922033372259523,0.12260344011620801,0.0111959923903944
090109,0.002872721381934968,0.004282705464437099,0.009965537634085374,0.0013673048885171242
090104,0.005486515219786124,0.010687604328855781,0.0019454675776783958,0.0
090110,0.005998001015625353,0.0013571943800433743,0.03219262973679516,0.003061808515652478
120104,0.04466288688879146,0.006331096623245122,0.007369681013125782,0.0
090107,0.00871212766253892,0.0066597337577192165,0.002725624000507778,0.0
090112,0.010351418732399215,0.006688005768046861,0.0024514271499219407,0.0
090115,0.02027624959329864,0.007343655266908204,0.00776806767054413,0.0008661078325447688
090105,0.011717078573122802,0.011082704547085175,0.00953394379991691,0.0011165617232288291
090702,0.07702239157678538,0.010441538940276421,0.0034949984845799313,0.001420705002652168
090710,0.15565338759159483,0.016859840705056705,0.002502966875432544,0.0003024574191066041
090711,0.039147861973901084,0.005509539390869495,0.0016016257370112207,0.0009239887173730636
120113,0.1306872092424529,0.006691449134548325,0.002335992863234231,0.00022869093179215264
120112,0.09616630532875652,0.0069984671461617316,0.004182498913120827,0.00019641032980156643
120111,0.047055427065751,0.016370665884990532,0.009411439744366135,0.0027358396361340533
120106,0.029976132327788743,0.008908341789810295,0.010178731957529358,0.0
120105,0.015581075937359743,0.0042601481710449985,0.006122039430188704,0.0
